Date,Hour,Total_I90,Ped_I90,Bike_I90,Total_SR520,Ped_EB_SR520,Ped_WB_SR520,Bike_EB_SR520,Bike_WB_SR520,I90 Location,SR520 Location
8/8/2015,9:00,113,20,93,9,0,1,2,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,10:00,172,23,149,12,1,1,5,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,11:00,133,13,120,24,1,2,11,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,12:00,83,12,71,18,1,0,7,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,13:00,94,16,78,5,0,1,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,14:00,84,9,75,17,0,1,10,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,15:00,95,12,83,8,0,0,3,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,16:00,57,7,50,5,0,1,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,17:00,61,11,50,4,0,0,1,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,18:00,43,12,31,4,1,1,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
6/9/2015,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,19:00,25,6,19,2,0,0,0,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,20:00,7,2,5,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,21:00,7,1,6,1,0,1,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,22:00,2,1,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
8/8/2015,23:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,2:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,3:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,4:00,1,1,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,5:00,4,3,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,6:00,8,2,6,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,7:00,29,7,22,3,2,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,8:00,79,22,57,6,0,0,3,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,9:00,93,19,74,7,0,0,1,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,10:00,351,24,327,18,0,1,8,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,11:00,357,42,315,19,0,0,15,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,12:00,147,21,126,11,0,0,6,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,13:00,138,18,120,19,1,1,10,7,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,14:00,106,21,85,13,0,0,8,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,15:00,92,14,78,12,1,1,9,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,16:00,90,11,79,10,0,0,7,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,17:00,57,7,50,6,0,0,5,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,18:00,40,2,38,11,0,0,8,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,19:00,39,11,28,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,20:00,18,2,16,7,1,2,3,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,21:00,6,2,4,1,0,1,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,22:00,2,0,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
9/8/2015,23:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,0:00,1,0,1,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,1:00,3,1,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,2:00,0,0,0,1,1,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,3:00,0,0,0,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,4:00,7,2,5,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,5:00,17,3,14,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,6:00,35,3,32,7,0,0,2,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,7:00,59,11,48,17,0,2,4,11,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,8:00,76,10,66,16,0,0,9,7,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,9:00,42,7,35,18,1,1,8,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,10:00,42,15,27,7,1,2,1,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,11:00,41,15,26,8,1,0,1,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,12:00,38,5,33,7,0,0,4,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,13:00,38,7,31,9,0,0,8,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,14:00,60,9,51,3,0,1,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,15:00,46,8,38,10,0,0,8,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
6/9/2015,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,16:00,88,13,75,14,1,0,10,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,17:00,126,12,114,38,1,0,21,16,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,18:00,88,14,74,12,0,0,7,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,19:00,68,20,48,14,0,2,6,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,20:00,30,5,25,14,1,1,8,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,21:00,3,0,3,3,0,1,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,22:00,2,1,1,3,0,1,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
10/8/2015,23:00,0,0,0,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,0:00,0,0,0,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,3:00,2,0,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,4:00,9,4,5,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,5:00,17,4,13,3,0,0,0,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,6:00,54,11,43,12,0,0,3,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,7:00,92,17,75,14,1,1,4,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,8:00,79,12,67,29,3,2,14,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,9:00,57,10,47,14,0,0,8,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,10:00,48,7,41,7,1,0,2,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,11:00,39,9,30,7,1,0,1,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,12:00,33,8,25,9,1,1,5,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,13:00,33,7,26,4,0,0,3,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,14:00,36,8,28,5,0,1,3,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,15:00,51,10,41,4,0,0,3,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,16:00,96,21,75,18,1,0,13,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,17:00,177,30,147,28,0,0,18,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,18:00,110,9,101,30,0,0,19,11,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,19:00,64,6,58,23,1,1,15,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,20:00,32,7,25,7,1,1,2,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,21:00,9,2,7,5,0,2,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,22:00,3,0,3,4,0,0,0,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/8/2015,23:00,5,1,4,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,0:00,1,1,0,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,2:00,1,1,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,3:00,3,1,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,4:00,6,2,4,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,5:00,24,3,21,5,0,0,0,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,6:00,56,10,46,8,0,0,2,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,7:00,88,14,74,17,1,0,8,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,8:00,78,10,68,28,1,0,15,12,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,9:00,53,7,46,19,0,0,10,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,10:00,46,15,31,13,2,1,4,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,11:00,34,5,29,10,2,0,3,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,12:00,23,0,23,2,0,1,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,13:00,26,1,25,2,0,0,0,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,14:00,29,4,25,3,0,0,1,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,15:00,32,7,25,10,4,1,3,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,16:00,79,5,74,10,0,0,8,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,17:00,132,17,115,41,1,1,24,15,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,18:00,99,8,91,38,1,2,20,15,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,19:00,74,17,57,48,1,1,44,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,20:00,27,6,21,13,1,0,9,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,21:00,5,1,4,3,0,1,2,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,22:00,6,0,6,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/8/2015,23:00,2,0,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,1:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,3:00,1,0,1,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,4:00,5,0,5,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,5:00,16,2,14,3,1,0,0,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,6:00,38,7,31,10,0,1,5,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,7:00,83,13,70,26,0,0,6,20,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,8:00,90,19,71,27,1,1,13,12,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,9:00,56,10,46,13,0,1,3,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,10:00,44,8,36,10,1,1,3,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,11:00,61,11,50,10,4,2,1,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,12:00,71,21,50,7,4,1,2,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,13:00,30,6,24,7,2,2,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,14:00,34,7,27,7,0,0,4,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,15:00,47,5,42,8,1,3,3,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,16:00,82,4,78,19,1,0,12,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,17:00,157,12,145,27,1,1,16,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,18:00,89,9,80,28,1,1,16,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,19:00,74,19,55,12,2,0,7,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,20:00,33,11,22,8,3,1,4,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,21:00,4,2,2,3,0,0,0,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,22:00,5,2,3,2,0,1,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/08/2015,23:00,3,0,3,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,0:00,2,1,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,3:00,3,1,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,4:00,2,1,1,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,5:00,8,2,6,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,6:00,14,4,10,8,1,0,3,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,7:00,52,17,35,12,0,1,3,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,8:00,43,14,29,10,1,1,4,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,9:00,37,6,31,7,1,1,4,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,10:00,18,6,12,9,2,1,4,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,11:00,20,4,16,2,0,0,2,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,12:00,9,1,8,9,2,2,2,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,13:00,7,4,3,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,14:00,9,4,5,2,0,0,0,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,15:00,9,3,6,2,0,1,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,16:00,23,3,20,3,0,0,3,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,17:00,31,5,26,5,0,1,3,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,18:00,12,0,12,3,0,0,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,19:00,14,3,11,1,0,0,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,20:00,8,2,6,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,21:00,4,0,4,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,22:00,3,0,3,1,0,1,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/08/2015,23:00,2,0,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,1:00,0,0,0,1,0,0,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,2:00,0,0,0,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,3:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,4:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,5:00,1,1,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,6:00,15,7,8,3,1,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,7:00,35,14,21,2,1,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,8:00,55,16,39,18,1,3,5,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,9:00,57,11,46,2,0,0,2,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,10:00,79,22,57,12,3,1,5,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,11:00,90,8,82,6,0,1,2,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,12:00,77,8,69,8,1,1,6,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,13:00,83,16,67,11,2,0,2,7,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,14:00,89,16,73,6,0,0,4,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,15:00,62,11,51,12,0,0,6,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,16:00,42,5,37,10,0,0,4,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,17:00,48,4,44,4,1,0,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,18:00,31,6,25,4,0,0,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,19:00,27,8,19,5,2,1,0,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,20:00,12,2,10,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,21:00,6,4,2,1,0,1,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,22:00,0,0,0,2,1,1,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/08/2015,23:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,2:00,3,1,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,3:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,4:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,5:00,2,1,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,6:00,13,4,9,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,7:00,28,5,23,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,8:00,67,16,51,2,1,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,9:00,125,15,110,9,2,3,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,10:00,144,21,123,24,1,0,4,19,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,11:00,143,18,125,16,0,1,4,11,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,12:00,138,18,120,15,0,1,9,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,13:00,120,25,95,17,0,0,12,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,14:00,98,12,86,25,1,0,11,13,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,15:00,86,16,70,20,0,2,8,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,16:00,76,12,64,19,0,0,12,7,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,17:00,61,11,50,6,0,0,6,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,18:00,45,1,44,11,1,0,5,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,19:00,30,10,20,4,1,2,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,20:00,28,8,20,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,21:00,2,0,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,22:00,3,0,3,1,0,0,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/08/2015,23:00,0,0,0,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,3:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,4:00,8,1,7,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,5:00,18,2,16,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,6:00,50,5,45,5,0,0,2,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,7:00,77,6,71,18,0,2,5,11,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,8:00,78,4,74,21,0,1,12,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,9:00,48,7,41,11,0,0,5,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,10:00,26,3,23,10,4,1,2,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,11:00,27,4,23,18,2,6,7,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,12:00,39,11,28,9,1,3,1,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,13:00,34,3,31,2,0,0,0,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,14:00,27,3,24,3,0,0,3,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,15:00,37,3,34,9,1,0,4,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,16:00,89,7,82,30,2,1,17,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,17:00,141,13,128,25,1,0,17,7,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,18:00,98,9,89,25,0,1,15,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,19:00,71,10,61,9,1,1,4,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,20:00,45,21,24,4,1,1,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,21:00,4,1,3,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,22:00,2,0,2,2,1,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/08/2015,23:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/08/2015,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/08/2015,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
